Cuenta|Fecha de Operación|Referencia|Descripcion|Cod. Transac|Sucursal|Depósitos|Retiros|Saldo|Movimiento|Descripción Detallada
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000332|006|4543|$1,001.13|$0.00|$969,891.89|295413|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102529022 NO.CHEQUE 0000332, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000499|006|4543|$400.00|$0.00|$970,291.89|295414|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103839346 NO.CHEQUE 0000499, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000339|006|4543|$667.00|$0.00|$970,958.89|295415|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40123640553 NO.CHEQUE 0000339, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000400|006|4543|$1,298.70|$0.00|$972,257.59|295416|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00101429353 NO.CHEQUE 0000400, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000053|006|4543|$600.00|$0.00|$972,857.59|295417|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50015125317 NO.CHEQUE 0000053, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0001677|006|4543|$666.00|$0.00|$973,523.59|295418|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40123772093 NO.CHEQUE 0001677, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0001243|006|4543|$499.50|$0.00|$974,023.09|295419|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105878853 NO.CHEQUE 0001243, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000168|006|4543|$600.00|$0.00|$974,623.09|295420|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00109132716 NO.CHEQUE 0000168, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000334|006|4543|$666.00|$0.00|$975,289.09|295421|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105076684 NO.CHEQUE 0000334, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000068|006|4543|$999.00|$0.00|$976,288.09|295422|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104228839 NO.CHEQUE 0000068, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0001100|006|4543|$1,365.00|$0.00|$977,653.09|295423|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103919986 NO.CHEQUE 0001100, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0002279|006|4543|$6,191.30|$0.00|$983,844.39|295424|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015732924 NO.CHEQUE 0002279, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000713|006|4543|$3,496.50|$0.00|$987,340.89|295425|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 40127201856 NO.CHEQUE 0000713, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000012|006|4543|$1,898.00|$0.00|$989,238.89|295426|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 08001283976 NO.CHEQUE 0000012, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0000067|006|4543|$399.60|$0.00|$989,638.49|295427|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104228839 NO.CHEQUE 0000067, REFERENCIA:
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 0007336|006|4543|$1,998.00|$0.00|$991,636.49|295428|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102848546 NO.CHEQUE 0007336, REFERENCIA:
0004686365|12/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$2,817.18|$0.00|$994,453.67|295429|TOTAL DE          1 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000003110713
0004686365|12/07/2013|0000000000|DEPOSITO REMOTO CHQS.BANORTE|080|4543|$20,141.36|$0.00|$1,014,595.03|295430|TOTAL DE          2 CHEQUES BANORTE RECIBIDOS, POR SERVICIO DE DEPOSITOS REMOTOS., REFERENCIA: 000000002110713
0004686365|12/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$28,250.20|$0.00|$1,042,845.23|295431|MEXICO
0004686365|12/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$350.00|$0.00|$1,043,195.23|295432|MEXICO
0004686365|12/07/2013|0000000000|TR004 9362024|003|5663|$57,690.15|$0.00|$1,100,885.38|295433|SPEI RECIBIDO DEL BANCO 0014, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 014180655015916550   CON RFC GME540707CD1, CONCEPTO: TRASPASO METROPOLITANO SANTANDER 110713
0004686365|12/07/2013|0000000000|085902019480319337|003|5663|$2,800,000.00|$0.00|$3,900,885.38|295434|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020800108615   CON RFC  GME540707CD1, CONCEPTO: TRASPASO CONCENTRADORA BANORTE
0004686365|12/07/2013|0000000000|085902080320319339|003|5663|$223,162.80|$0.00|$4,124,048.18|295435|SPEI RECIBIDO DEL BANCO 0002, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 002180020842869349   CON RFC  GME540707CD1, CONCEPTO: DEP ELECT DEL DIA TRASP BTE CONCENTRADOR
0004686365|12/07/2013|0000000000|DEP. REMOTO CH. SBC 6776220|006|4543|$87,406.78|$0.00|$4,211,454.96|295436|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 021 CTA. 04029349974 NO.CHEQUE 6776220, REFERENCIA:
0004686365|12/07/2013|0000120713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$850,000.00|$3,361,454.96|295437|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|12/07/2013|0000120713|TRASPASO DE CTA :   0559478361|004|4264|$25,700.00|$0.00|$3,387,154.96|295438|DE CUENTA 0559478361, TERCEROS
0004686365|12/07/2013|0000000000|DEPOSITO DE CUENTA PROPIA|262|8846|$42,205.91|$0.00|$3,429,360.87|295439|DE LA CUENTA 0576071086, Traspaso Presupuesto Proveedor
0004686365|13/07/2013|0000130713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$100,000.00|$3,329,360.87|295440|IVA:00000000.00    , A LA CUENTA 0559478361, TRASPASO PRESUPUESTO PROVEEDOR AL R.F.C. GME540707CD1
0004686365|15/07/2013|0000000000|DEV.CHEQUE LOCAL 0000000053|506|8068|$0.00|$600.00|$3,328,760.87|295441|NO MINISTRADOS AL LB
0004686365|15/07/2013|0000000000|BNET0100130715011192|003|5663|$297,308.60|$0.00|$3,626,069.47|295442|SPEI RECIBIDO DEL BANCO 0012, DEL CLIENTE GAS METROPOLITANO SA DE CV, DE LA CLABE 012180001543555987   CON RFC GME540707 CD1, CONCEPTO: TRASPASO BANCOMER A BANORTE CONCENTRADOR
0004686365|15/07/2013|0000150713|DEPOSITO DE CUENTA PROPIA|262|8846|$885,000.00|$0.00|$4,511,069.47|295443|DE LA CUENTA 0515492550, TRASPASO TPV A CONCENTRADORA
0004686365|15/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$10,684.10|$0.00|$4,521,753.57|295444|MEXICO
0004686365|15/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$8,775.00|$0.00|$4,530,528.57|295445|MEXICO
0004686365|15/07/2013|0000000000|DEPOSITO EN EFECTIVO|000|0357|$5,123.50|$0.00|$4,535,652.07|295446|MEXICO
0004686365|15/07/2013|0000150713|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$4,293,791.56|$241,860.51|295447|IVA:00000000.00    , A LA CUENTA 0089348641, TRASPASO PAGO PEMEX AL R.F.C. GME540707CD1
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0392451|006|4543|$1,551.78|$0.00|$243,412.29|295448|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00014163195 NO.CHEQUE 0392451, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0004049|006|4543|$1,085.58|$0.00|$244,497.87|295449|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00106502067 NO.CHEQUE 0004049, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 9611634|006|4543|$1,717.17|$0.00|$246,215.04|295450|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00012088102 NO.CHEQUE 9611634, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000117|006|4543|$349.27|$0.00|$246,564.31|295451|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50016771706 NO.CHEQUE 0000117, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000156|006|4543|$839.16|$0.00|$247,403.47|295452|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50000181293 NO.CHEQUE 0000156, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000027|006|4543|$845.82|$0.00|$248,249.29|295453|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105314534 NO.CHEQUE 0000027, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000170|006|4543|$9,871.82|$0.00|$258,121.11|295454|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 77504250201 NO.CHEQUE 0000170, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0004893|006|4543|$6,603.72|$0.00|$264,724.83|295455|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00012378542 NO.CHEQUE 0004893, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000316|006|4543|$699.30|$0.00|$265,424.13|295456|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00109799117 NO.CHEQUE 0000316, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0005716|006|4543|$1,105.50|$0.00|$266,529.63|295457|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103140318 NO.CHEQUE 0005716, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0001777|006|4543|$1,265.00|$0.00|$267,794.63|295458|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103827844 NO.CHEQUE 0001777, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000246|006|4543|$1,500.00|$0.00|$269,294.63|295459|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00109222960 NO.CHEQUE 0000246, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 9875877|006|4543|$500.00|$0.00|$269,794.63|295460|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011455284 NO.CHEQUE 9875877, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000159|006|4543|$500.00|$0.00|$270,294.63|295461|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00105843413 NO.CHEQUE 0000159, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000511|006|4543|$670.00|$0.00|$270,964.63|295462|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00106286380 NO.CHEQUE 0000511, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000205|006|4543|$680.00|$0.00|$271,644.63|295463|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00103728129 NO.CHEQUE 0000205, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0003334|006|4543|$730.00|$0.00|$272,374.63|295464|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00104562097 NO.CHEQUE 0003334, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000123|006|4543|$1,000.00|$0.00|$273,374.63|295465|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102766822 NO.CHEQUE 0000123, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0001468|006|4543|$3,000.00|$0.00|$276,374.63|295466|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00102180162 NO.CHEQUE 0001468, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0001258|006|4543|$3,965.00|$0.00|$280,339.63|295467|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 044 CTA. 00101191276 NO.CHEQUE 0001258, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000096|006|4543|$5,555.00|$0.00|$285,894.63|295468|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00018189148 NO.CHEQUE 0000096, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0004894|006|4543|$6,603.60|$0.00|$292,498.23|295469|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00012378542 NO.CHEQUE 0004894, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000463|006|4543|$2,977.00|$0.00|$295,475.23|295470|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 030 CTA. 48409550201 NO.CHEQUE 0000463, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000042|006|4543|$799.20|$0.00|$296,274.43|295471|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50014682323 NO.CHEQUE 0000042, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000059|006|4543|$1,000.00|$0.00|$297,274.43|295472|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50009420426 NO.CHEQUE 0000059, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0739251|006|4543|$700.00|$0.00|$297,974.43|295473|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00015104451 NO.CHEQUE 0739251, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0824990|006|4543|$999.00|$0.00|$298,973.43|295474|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00016397762 NO.CHEQUE 0824990, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000062|006|4543|$5,321.00|$0.00|$304,294.43|295475|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00017251532 NO.CHEQUE 0000062, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 0000068|006|4543|$800.00|$0.00|$305,094.43|295476|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 036 CTA. 50015134368 NO.CHEQUE 0000068, REFERENCIA:
0004686365|15/07/2013|0000000000|DEP. REMOTO CH. SBC 9864619|006|4543|$10,000.00|$0.00|$315,094.43|295477|CHEQUE RECIBIDO SBC POR SERVICIO DE DEPOSITOS REMOTOS, BCO. 032 CTA. 00011237023 NO.CHEQUE 9864619, REFERENCIA:
